도종환,본인,▶ 토지(소계),전,충청북도 청원군 오창읍 가좌리 244번지 813.00㎡,"16,585"
도종환,본인,▶ 토지(소계),전,충청북도 청원군 오창읍 가좌리 304번지 545.00㎡,"8,883"
도종환,본인,▶ 토지(소계),대지,충청북도 청원군 오창읍 양청리 726-1번지 349.70㎡,"134,284"
도종환,본인,▶ 토지(소계),답,충청북도 청원군 오창읍 가좌리 230-2번지 625.00㎡,"13,250"
도종환,본인,▶ 토지(소계),답,충청북도 보은군 내북면 법주리 362번지 417.00㎡,979
도종환,본인,▶ 토지(소계),전,충청북도 보은군 내북면 법주리 362-1번지 311.00㎡,730
도종환,본인,▶ 토지(소계),임야,충청북도 보은군 내북면 법주리 산 18-3번지 886.00㎡,413
도종환,본인,▶ 건물(소계),아파트,충청북도 청주시 흥덕구 개신동 개신현대아파트 건물 125.34㎡,"118,000"
도종환,본인,▶ 건물(소계),단독주택,충청북도 보은군 내북면 법주리 대지 390.00㎡ 건물 91.60㎡,"30,300"
도종환,배우자,▶ 건물(소계),아파트전세(임차)권,충청남도 계룡시 엄사면 엄사리 성원아파트 건물 58.32㎡,"5,000"
도종환,부,▶ 건물(소계),아파트,충청북도 청주시 흥덕구 개신동 개신현대아파트 건물 84.95㎡,"99,000"
도종환,장녀,▶ 건물(소계),아파트전세(임차)권,서울특별시 노원구 월계동 월계미성아파트 건물 33.28㎡,"70,000"
도종환,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2007년식 그랜져TG 배기량(2,656cc)","15,000"
도종환,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2010년식 그랜져TG 배기량(2,656cc)","21,000"
도종환,본인,▶ 예금(소계),,"현대해상화재보험 372, 신한은행 648, 삼성생명보험 29,199, 국민은행541, 농협중앙회 319,581, 삼성화재해상보험 5,400","355,741"
도종환,배우자,▶ 예금(소계),,"농협중앙회 169,960, 신한은행 203, 우체국 1,968, AIA생명보험 4,224","176,355"
도종환,부,▶ 예금(소계),,"서청주새마을금고 50,070, 청주우리신용협동조합 15,223, 농협중앙회1,533, 신한은행 5,921","72,747"
도종환,모,▶ 예금(소계),,"서청주새마을금고 60,022, 신한은행 466","60,488"
도종환,장남,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
류성걸,본인,▶ 토지(소계),임야,"경상북도 안동시 길안면 금곡리 산 1번지 81,322.00㎡","18,785"
류성걸,본인,▶ 건물(소계),오피스텔,서울특별시 강남구 도곡동 에스케이리더스뷰 대지 32.62㎡ 중 22.18㎡ 건물 139.63㎡ 중 94.95㎡,"304,004 (728,620)"
류성걸,본인,▶ 건물(소계),사무실 전세(임차)권,"대구광역시 동구 신천3동 은종빌딩 3층 건물 1,053.52㎡ 중 156.10㎡","20,000"
류성걸,본인,▶ 건물(소계),아파트 전세(임차)권,대구광역시 동구 신천동 신천휴먼시아5단지아파트 건물 100.80㎡,"50,000"
류성걸,배우자,▶ 건물(소계),오피스텔,서울특별시 강남구 도곡동 에스케이리더스뷰 대지 32.62㎡ 중 10.44㎡ 건물 139.63㎡ 중 44.68㎡,"143,078 (342,880)"
류성걸,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2002년식 SM520 배기량(1,998cc)","5,540"
류성걸,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2009년식 그랜저 배기량(2,656cc)","18,990"
류성걸,본인,▶ 예금(소계),,"푸르덴셜생명보험 38,608, 삼성생명보험 6,894, 삼성증권 33,530, 대한생명보험 20,000, 농협중앙회 45,001, 하나은행 1,081","145,114"
류성걸,장녀,▶ 예금(소계),,"농협중앙회 10,000, 신한은행 1,054","11,054"
류성걸,본인,▶ 채무(소계),,사인간채무,"120,000"
류성걸,모,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
류지영,본인,▶ 토지(소계),답,"경기도 용인시 처인구 양지면 정수리 158번지 1,319.00㎡","75,183"
류지영,본인,▶ 토지(소계),전,경기도 용인시 처인구 양지면 정수리 161번지 380.00㎡,"19,114"
류지영,본인,▶ 토지(소계),전,"경기도 용인시 처인구 양지면 정수리 162번지 1,299.00㎡","89,631"
류지영,본인,▶ 토지(소계),답,"경기도 용인시 처인구 양지면 정수리 163-2번지 2,367.00㎡","150,067"
류지영,본인,▶ 토지(소계),답,"경기도 용인시 처인구 양지면 정수리 163-3번지 1,588.00㎡","87,657"
류지영,본인,▶ 토지(소계),답,경기도 용인시 처인구 양지면 정수리 164-2번지 744.00㎡,"41,068"
류지영,본인,▶ 토지(소계),도로,경기도 용인시 처인구 양지면 정수리 164-4번지 205.00㎡,"4,059"
류지영,본인,▶ 토지(소계),도로,경기도 용인시 처인구 양지면 정수리 164-5번지 14.00㎡,277
류지영,본인,▶ 토지(소계),전,"경기도 용인시 처인구 양지면 정수리 164-6번지 1,776.00㎡","106,560"
류지영,본인,▶ 토지(소계),임야,충청남도 태안군 근흥면 도황리 1525-152번지 397.00㎡,"7,940"
류지영,배우자,▶ 토지(소계),임야,"제주특별자치도 제주시 한림읍 상명리 580-2번지 6,612.00㎡","47,011"
류지영,배우자,▶ 토지(소계),임야,"제주특별자치도 서귀포시 강정동 1290-2번지 3,570.00㎡ 중 510.00㎡","22,950"
류지영,배우자,▶ 토지(소계),임야,"경상북도 영주시 조와동 산 26-7번지 27,621.00㎡","18,395"
류지영,배우자,▶ 토지(소계),임야,"전라북도 부안군 변산면 격포리 산 68-6번지 2,450.00㎡ 중 1,225.00㎡","74,970"
류지영,본인,▶ 건물(소계),근린생활시설,"경기도 용인시 처인구 양지면 정수리 대지 4,281.00㎡ 건물 1,540.00㎡","1,153,168"
류지영,배우자,▶ 건물(소계),아파트,서울특별시 강남구 압구정동 구현대아파트 건물 196.70㎡,"2,104,000"
류지영,배우자,▶ 건물(소계),빌딩,"서울특별시 중구 신당동 대지 536.00㎡ 건물 2,168.00㎡","2,854,268"
류지영,배우자,▶ 건물(소계),상가,서울특별시 용산구 이태원동 대지 159.00㎡ 중 15.90㎡ 건물 124.10㎡ 중12.40㎡,"52,373"
류지영,부,▶ 건물(소계),상가,대구광역시 남구 대명동 대지 179.50㎡ 건물 138.50㎡,"191,578"
류지영,부,▶ 건물(소계),아파트,대구광역시 남구 봉덕3동 대덕맨션 건물 134.70㎡,"148,000"
류지영,모,▶ 건물(소계),상가,대구광역시 중구 대신동 제1호 내제2층 대지 5.00㎡ 건물 10.35㎡,"31,423"
류지영,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2011년식 카니발 배기량(2,199cc)","45,940"
류지영,본인,▶ 예금(소계),,"신한은행 142,953, 우리은행 153,004, HSBC은행 29,973, 국민은행324,315","650,245"
류지영,배우자,▶ 예금(소계),,"대신증권 100,000, 국민은행 100,543, 신한은행 28,475, 외환은행55,552, 우리은행 28,864","313,434"
류지영,부,▶ 예금(소계),,"대구은행 31,757, 우체국 50,000, 농협중앙회 30,000","111,757"
류지영,모,▶ 예금(소계),,"농협중앙회 30,000, 우체국 50,000, 대구은행 34,088","114,088"
류지영,배우자,▶ 유가증권(소계),상장주식,"두산건설 17,918주","56,262"
류지영,배우자,▶ 채권(소계),,사인간채권,"140,500"
류지영,본인,▶ 채무(소계),금융기관채무,"우리은행 48,800","48,800"
류지영,배우자,▶ 채무(소계),금융기관채무,"국민은행 956,000","956,000"
류지영,배우자,▶ 채무(소계),건물임대채무,서울특별시 용산구 이태원동,"50,000"
류지영,배우자,▶ 채무(소계),건물임대채무,서울특별시 중구 신당동,"394,500"
류지영,본인,▶ 보석류(소계),,"다이아몬드 (2.1캐럿, 무색)","10,000"
류지영,본인,▶ 보석류(소계),,"진주목걸이 (5mm 149개, 백색)","5,000"
류지영,본인,▶ 회원권(소계),콘도미니엄,용평그린피아 콘도미니엄,"33,000"
류지영,배우자,▶ 회원권(소계),헬스,임페리얼 팰리스 헬스클럽,"57,000"
류지영,배우자,▶ 회원권(소계),골프,렉스필드 컨트리클럽,"502,000"
류지영,본인,▶ 비영리법인에의한 출연재산,출연,"(사)한국유아교육인협회, 출연재산: 30,000천원, 보유직위: 회장",-
문대성,본인,▶ 건물(소계),아파트전세(임차)권,인천광역시 부평구 십정동 신동아아파트 건물 130.80㎡,"155,000"
문대성,본인,▶ 건물(소계),상가,경기도 시흥시 정왕4동 세종프라자 건물 91.80㎡,"150,549"
문대성,본인,▶ 건물(소계),상가,경기도 시흥시 정왕4동 세종프라자 건물 91.80㎡,"150,549"
문대성,본인,▶ 건물(소계),상가,경기도 시흥시 정왕4동 세종프라자 건물 107.00㎡,"176,888"
문대성,배우자,▶ 건물(소계),아파트전세(임차)권,서울특별시 마포구 신수동 마포경남아너스빌 건물 84.95㎡,"270,000"
문대성,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2006년식 로체 배기량(1,800cc)","8,500"
문대성,본인,▶ 예금(소계),,"중소기업은행 9, 외환은행 16,492, 농협중앙회 65,117, 하나은행 28,527","110,145"
문대성,배우자,▶ 예금(소계),,"하나은행 10,888, 국민은행 5,585","16,473"
문대성,본인,▶ 채무(소계),금융기관채무,"농협중앙회 224,000","224,000"
문대성,본인,▶ 채무(소계),건물임대채무,경기도 시흥시 정왕4동 세종프라자 3건,"30,000"
문병호,본인,▶ 토지(소계),대지,광주광역시 북구 오치동 986-14번지 138.20㎡,"54,589"
문병호,본인,▶ 건물(소계),아파트,서울특별시 서초구 반포동 엠브이아파트 건물 83.40㎡,"432,000"
문병호,본인,▶ 건물(소계),아파트,서울특별시 영등포구 여의도동 미성아파트 미성아파트 건물 140.76㎡,"824,000"
문병호,본인,▶ 건물(소계),상가,인천광역시 부평구 부평동 문화드림빌 건물 61.35㎡,"120,643"
문병호,본인,▶ 건물(소계),아파트 전세(임차)권,인천광역시 부평구 산곡3동 현대3차아파트 건물 171.67㎡,"160,000"
문병호,본인,▶ 건물(소계),오피스텔,인천광역시 부평구 부평동 문화드림빌 건물 115.15㎡,"113,200"
문병호,배우자,▶ 건물(소계),오피스텔,서울특별시 강남구 역삼동 황화빌딩 건물 27.90㎡,"72,753"
문병호,배우자,▶ 건물(소계),오피스텔,서울특별시 강남구 역삼동 황화빌딩 건물 44.69㎡,"116,559"
문병호,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2005년식 매그너스 배기량(1,993cc)","15,200"
문병호,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2007년식 토스카 배기량(1,993cc)","18,120"
문병호,본인,▶ 예금(소계),,"부평남부새마을금고 100, 우리은행 14,156, 외환은행 937, 흥국생명보험7,136, 부평중앙새마을금고 3,274, 부평신용협동조합 122, 메트라이프생명보험 31,908, 국민은행 2,689, 동암신용협동조합 101,부일새마을금고 113, ING(네덜란드)생명보험 86,319","146,855"
문병호,배우자,▶ 예금(소계),,"카디프 생명보험 11,500, 우체국 28,893, 삼성생명보험 13,494, 동양생명보험 14,646, 신한은행 141,462, 대한생명보험 16,800, 신한생명보험 27,675, 교보생명보험 7,662, AIA생명보험 30,000,미래에셋생명보험 4,525","296,657"
문병호,장녀,▶ 예금(소계),,"우리은행 720, 신한은행 28,863","29,583"
문병호,본인,▶ 채권(소계),,사인간채권,"195,000"
문병호,본인,▶ 채무(소계),,사인간채무,"40,000"
문병호,본인,▶ 채무(소계),금융기관채무,"외환은행 430,000, 농협은행 30,081, 씨티은행 210,000","670,081"
문병호,본인,▶ 채무(소계),건물임대채무,인천광역시 부평구 부평동 문화드림빌 2건,"50,000"
문병호,본인,▶ 채무(소계),건물임대채무,서울특별시 서초구 반포동 엠브이아파트,"305,000"
문병호,배우자,▶ 채무(소계),건물임대채무,서울특별시 강남구 역삼동 황화빌딩 2건,"15,000"
문병호,부,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
문병호,모,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
문재인,본인,▶ 토지(소계),잡종지,경상남도 양산시 매곡동 28번지 159.00㎡,"11,956"
문재인,본인,▶ 토지(소계),주차장,경상남도 양산시 매곡동 29번지 577.00㎡,"43,390"
문재인,본인,▶ 토지(소계),답,경상남도 양산시 매곡동 30-2번지 15.00㎡,256
문재인,본인,▶ 토지(소계),답,경상남도 양산시 매곡동 30-3번지 14.00㎡,239
문재인,본인,▶ 토지(소계),답,경상남도 양산시 매곡동 30-4번지 47.00㎡,803
문재인,본인,▶ 토지(소계),대지,경상남도 양산시 매곡동 34-10번지 51.00㎡,"3,876"
문재인,본인,▶ 토지(소계),대지,"경상남도 양산시 매곡동 30번지 1,721.00㎡","130,796"
문재인,본인,▶ 토지(소계),임야,"제주특별자치도 제주시 한경면 청수리 1844번지 4,485.00㎡ 중1,121.25㎡","6,279"
문재인,본인,▶ 토지(소계),도로,경상남도 양산시 매곡동 28-1번지 3.00㎡,15
문재인,본인,▶ 토지(소계),도로,경상남도 양산시 매곡동 29-1번지 48.00㎡,253
문재인,본인,▶ 건물(소계),단독주택,경상남도 양산시 매곡동 건물 243.10㎡,"135,000"
문재인,본인,▶ 건물(소계),아파트전세(임차)권,부산광역시 사상구 엄궁동 엄궁동롯데캐슬리버 건물 101.10㎡,"70,000"
문재인,본인,▶ 건물(소계),근린생활시설,경상남도 양산시 매곡동 건물 86.34㎡,"33,186"
문재인,본인,▶ 건물(소계),단독주택,경상남도 양산시 매곡동 건물 38.00㎡,"7,980"
문재인,모,▶ 건물(소계),아파트,부산광역시 영도구 남항동3가 남항화랑멘션 건물 83.16㎡,"105,000"
문재인,장남,▶ 건물(소계),근린생활시설전세(임차)권,서울특별시 마포구 망원1동 건물 89.85㎡,"20,000"
문재인,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2001년식 렉스턴 배기량(2,900cc)","5,920"
문재인,본인,▶ 예금(소계),,"우리은행 645, 신한은행 35,147, 부산은행 13,152, 삼성생명보험124,712","173,656"
문재인,배우자,▶ 예금(소계),,"삼성생명보험 65,420, 우리은행 97,906","163,326"
문재인,모,▶ 예금(소계),,"외환은행 155, 성모신용협동조합 461, 농협은행 1,560, 우리은행 20,000","22,176"
문재인,장남,▶ 예금(소계),,"하나은행 6,954, 신한은행 20,363, 삼성생명보험 11,590","38,907"
문재인,본인,▶ 채권(소계),,사인간채권,"30,000"
문재인,본인,▶ 지식재산권,저작재산권,"문재인의 운명/ ISBN 13-9788977771888 / 출판물 /5년(2011.2.21~2016.2.21) (소득금액: 316,774천원)",-
문재인,본인,▶ 지식재산권,저작재산권,"문재인, 김인회의 검찰을 생각한다/ ISBN 9788996687528 / 출판물/5년(2011.11.23~2016.11.23) (소득금액: 5,950천원)",-
문재인,본인,▶ 합명․합자․유한회사 출자지분(소계),출자,"법무법인 부산, 출자가액: 83,700천원, 지분비율: 2.30%, 연간매출액:1,638,000천원","83,700"
문정림,배우자,▶ 토지(소계),답,"경상북도 봉화군 재산면 갈산리 776번지 3,808.00㎡","7,920"
문정림,배우자,▶ 토지(소계),임야,"충청남도 태안군 원북면 신두리 1137-3번지 4,378.00㎡","19,438"
문정림,배우자,▶ 토지(소계),임야,"충청남도 태안군 원북면 신두리 1137-4번지 4,655.00㎡ 중 931.00㎡","4,077"
문정림,본인,▶ 건물(소계),아파트,서울특별시 영등포구 여의도동 롯데캐슬IVY 건물 221.57㎡ 중 110.79㎡,"668,000"
문정림,배우자,▶ 건물(소계),아파트,서울특별시 영등포구 여의도동 롯데캐슬IVY 건물 221.57㎡ 중 110.79㎡,"668,000"
문정림,배우자,▶ 건물(소계),오피스텔,서울특별시 성동구 하왕십리동 대지 5.24㎡ 건물 48.77㎡,"116,308"
문정림,배우자,▶ 건물(소계),상가,서울특별시 마포구 아현동 샵빌딩 대지 25.34㎡ 건물 95.55㎡,"204,839"
문정림,배우자,▶ 건물(소계),의료시설전세(임차)권,서울특별시 은평구 역촌동 금현빌딩 3층 대지 724.30㎡ 건물 369.67㎡,"140,000"
문정림,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2008년식 볼보 S80 D5 2.4 배기량(2,401cc)","22,730"
문정림,본인,▶ 예금(소계),,"우리은행 29,475, 하나은행 1,800","31,275"
문정림,배우자,▶ 예금(소계),,"신한은행 126,308, 씨티은행 742,302, 우리투자증권 166,513,미래에셋증권 592,417","1,627,540"
문정림,배우자,▶ 유가증권(소계),상장주식,"유나이티드제약 2,500주, 코텍 1,800주, 포스코 280주, 대림산업 8주, 신영증권1우 20주, 호남석유화학 20주, 한국쉘석유 200주, 현대제철650주, 녹십자 640주, 오리콤 5,430주, CJ제일제당 70주, 현대모비스39주, 하나금융지주 40주, OCI 100주, 리드코프 22,500주, 서울도시가스190주, 두산중공업 1,200주, 한국타이어 40주, 삼성전자 8주, 삼성전기6주, 고려아연 2주, 제일모직 1,050주, SK하이닉스 900주, 세아베스틸2,106주, 현대미포조선 330주, STX 8,113주, 두산 4주, NHN 7주, 나이스정보통신 3,868주, 한진중공업홀딩스 3,000주, LG화학 50주, 동서2,272주, SK이노베이션 135주, 현대차2우B 540주, C&S자산관리 6,550주, 삼성물산 13주, 현대그린푸드 40주, LG전자 34주, 신영증권 170주, 현대건설 710주, 동일산업 1,513주, KB금융 1,880주, 기아차 27주, KCC3주, 현대차 18주","1,378,095"
문정림,장남,▶ 유가증권(소계),상장주식,"오리콤 175주, CJ제일제당 30주, JW중외제약 1,254주, 기아차 150주, 한진중공업홀딩스 160주, 두산중공업 140주, 동서 32주, 현대건설 70주, STX 350주, 현대미포조선 50주, S-oil 100주","73,171"
문정림,배우자,▶ 채권(소계),,사인간채권,"280,000"
문정림,배우자,▶ 채무(소계),건물임대채무,서울특별시 마포구 아현동 샵빌딩,"12,500"
문정림,배우자,▶ 회원권(소계),골프,서서울컨트리클럽,"108,000"
문정림,부,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
문정림,모,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
민병두,본인,▶ 건물(소계),아파트,서울특별시 동대문구 전농동 SK아파트 건물 114.30㎡,"314,000"
민병두,본인,▶ 건물(소계),연립주택,14735Yearling Terrace Rockville MD 20850 건물 143.00㎡,"126,600"
민병두,배우자,▶ 건물(소계),연립주택,14735Yearling Terrace Rockville MD 20850 건물 143.00㎡,"126,600"
민병두,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2009년식 쏘울 배기량(1,591cc)","11,620"
민병두,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,2004년식 마티스 배기량(796cc),"2,730"
민병두,본인,▶ 예금(소계),,"삼성생명보험 6,756, 국민은행 23,660, 농협중앙회 375, ING(네덜란드)생명보험 14,279","45,070"
민병두,본인,▶ 채무(소계),,사인간채무,"156,500"
민병두,본인,▶ 채무(소계),금융기관채무,"스탠다드차타드은행 50,000, ProvidentFunding 46,750","96,750"
민병두,배우자,▶ 채무(소계),금융기관채무,"ProvidentFunding 46,750, 국민은행 1,905","48,655"
민병두,부,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
민병두,모,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
민병주,본인,▶ 토지(소계),임야,"경기도 광주시 중대동 산 23-1번지 16,252.00㎡ 중 3,125.00㎡","61,875"
민병주,본인,▶ 건물(소계),단독주택,대전광역시 유성구 노은동 대지 268.60㎡ 중 134.30㎡ 건물 256.10㎡ 중128.05㎡,"157,000"
민병주,본인,▶ 건물(소계),아파트,대전광역시 유성구 전민동 엑스포아파트 건물 133.11㎡,"227,000"
민병주,본인,▶ 건물(소계),오피스텔 전세(임차)권,서울특별시 강남구 역삼동 레지던스 H 건물 49.59㎡,"10,000"
민병주,배우자,▶ 건물(소계),단독주택,대전광역시 유성구 노은동 대지 268.60㎡ 중 134.30㎡ 건물 256.10㎡ 중128.05㎡,"157,000"
민병주,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2004년식 BMW 3201 배기량(2,171cc)","13,800"
민병주,본인,▶ 예금(소계),,"에이스아메리칸화재해상보험 2,787, 푸르덴셜생명보험 16,686, 우리은행 3,842, 오정동새마을금고(대전) 30,068, 삼성생명보험12,028, AIA생명보험 4,222, 신한생명보험 3,337, 과학기술인공제회71,355, 하나은행 4,766, 라이나생명보험 3,510, 교보생명보험 4,550, LIG손해보험 1,059","158,210"
민병주,배우자,▶ 예금(소계),,"하나은행 900, 푸르덴셜생명보험 17,277, 신한은행 3,805, 우리은행 657","22,639"
민병주,장녀,▶ 예금(소계),,"하나은행 12,530, 우리은행 740","13,270"
민병주,차녀,▶ 예금(소계),,"하나은행 7,649, 우리은행 740","8,389"
민병주,본인,▶ 유가증권(소계),상장주식,"대한항공 31주, 삼성증권 100주, 두산인프라코어 60주, 대우조선해양71주","9,490"
민병주,본인,▶ 채무(소계),금융기관채무,"아주캐피탈 47,629","47,629"
민병주,본인,▶ 채무(소계),건물임대채무,대전광역시 유성구 전민동 엑스포아파트,"180,000"
민병주,본인,▶ 회원권(소계),콘도미니엄,켄싱턴리조트 설악밸리,"2,000"
민병주,부,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
민현주,배우자,▶ 토지(소계),답,"경기도 양평군 단월면 부안리 427-1번지 3,789.00㎡","102,303"
민현주,본인,▶ 건물(소계),아파트전세(임차)권,서울특별시 서초구 방배본동 롯데캐슬헤론 건물 90.00㎡,"380,000"
민현주,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2006년식 그랜져 GT 배기량(2,700cc)","27,000"
민현주,본인,▶ 예금(소계),,"미래에셋생명보험 128,933, 신한은행 9,950, 우리은행 6,500,흥국생명보험 520, 삼성생명보험 14,000, 동양종합금융증권 85,000","244,903"
민현주,배우자,▶ 예금(소계),,"씨티은행 11,000","11,000"
민현주,배우자,▶ 채무(소계),금융기관채무,"하나은행 140,000, 씨티은행 80,000","220,000"
민현주,부,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
민현주,모,▶ 고지거부 및 등록제외사항(소계),,고지거부,-
민홍철,본인,▶ 건물(소계),아파트,서울특별시 강남구 역삼동 역삼래미안아파트 건물 59.73㎡ 중 29.87㎡,"246,000"
민홍철,본인,▶ 건물(소계),아파트,경상남도 김해시 전하동 두산전하빌라4차 건물 74.70㎡,"63,000"
민홍철,본인,▶ 건물(소계),아파트전세(임차)권,경상남도 김해시 외동 주공아파트 건물 32.43㎡,"15,000"
민홍철,본인,▶ 건물(소계),근린생활시설전세(임차)권,경상남도 김해시 부원동 2층 법무법인재유 김해사무소 건물 143.96㎡,"20,000"
민홍철,본인,▶ 건물(소계),근린생활시설전세(임차)권,경상남도 김해시 삼계동 삼계위너스타운 건물 167.72㎡,"20,000"
민홍철,배우자,▶ 건물(소계),아파트,서울특별시 강남구 역삼동 역삼래미안아파트 건물 59.73㎡ 중 29.87㎡,"246,000"
민홍철,배우자,▶ 건물(소계),아파트전세(임차)권,경상남도 김해시 삼계동 부영아파트 건물 84.98㎡,"40,000"
민홍철,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2008년식 뉴체어맨 배기량(3,199cc)","22,520"
민홍철,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2012년식 쏘나타 배기량(1,999cc)","23,300"
민홍철,본인,▶ 예금(소계),,"우리은행 825, 교보생명보험 17,200","18,025"
민홍철,본인,▶ 채권(소계),,사인간채권,"157,183"
민홍철,본인,▶ 채무(소계),,사인간채무,"120,000"
민홍철,본인,▶ 채무(소계),금융기관채무,"부산은행 124,995, 우리은행 48,392, 국민은행 111,879","285,266"
박남춘,본인,▶ 건물(소계),빌딩전세(임차)권,인천광역시 남동구 구월1동 심복빌딩 건물 165.00㎡,"5,000"
박남춘,본인,▶ 건물(소계),아파트전세(임차)권,인천광역시 남동구 논현동 논현주공아파트 건물 114.94㎡,"100,000"
박남춘,본인,▶ 건물(소계),아파트전세(임차)권,서울특별시 광진구 구의3동 구의대림아크로리버 건물 150.65㎡,"420,000"
박남춘,모,▶ 건물(소계),단독주택,인천광역시 남동구 간석동 대지 246.20㎡ 건물 197.63㎡,"190,000"
박남춘,배우자,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2008년식 아반테 배기량(1,591cc)","9,950"
박남춘,본인,▶ 예금(소계),,"우리은행 73,287, 우체국 37,638, 삼성증권 266,086, 농협은행 10,473, 한국상호저축은행 47,500, HK 상호저축은행 49,000, 국민은행 154,539, 솔로몬상호저축은행 50,000, Bank of America 11,987,ING(네덜란드)생명보험 39,884","740,394"
박남춘,배우자,▶ 예금(소계),,"솔로몬상호저축은행 37,500, 토마토상호저축은행 47,932, 국민은행25,658, 삼성증권 138,799, 농협은행 13,930, 한국상호저축은행 47,500, 현대스위스상호저축은행 47,500, HK 상호저축은행 49,000","407,819"
박남춘,장녀,▶ 예금(소계),,"국민은행 4,997, 신한은행 1,493","6,490"
박남춘,차녀,▶ 예금(소계),,"국민은행 20,203, Bank of America 5,592","25,795"
박남춘,모,▶ 채무(소계),금융기관채무,"농협은행 72,858","72,858"
박남춘,모,▶ 채무(소계),건물임대채무,인천광역시 남동구 간석동,"25,000"
박대동,부,▶ 토지(소계),전,울산광역시 북구 상안동 598번지 476.00㎡,"18,468"
박대동,부,▶ 토지(소계),전,"울산광역시 북구 창평동 744번지 4,162.00㎡","330,462"
박대동,본인,▶ 건물(소계),아파트,서울특별시 동작구 흑석동 한강현대아파트 건물 114.44㎡,"525,000"
박대동,본인,▶ 건물(소계),아파트전세(임차)권,울산광역시 북구 매곡동 매곡현대아파트 건물 49.81㎡,"40,000"
박대동,부,▶ 건물(소계),단독주택,울산광역시 북구 창평동 건물 165.29㎡,"14,000"
박대동,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2012년식 그랜져HG 배기량(3,000cc)","16,426"
박대동,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"1992년식 소나타Ⅲ 배기량(2,000cc)",390
박대동,본인,▶ 예금(소계),,"우리은행 2,000, 삼성생명보험 5,780, 한양증권 132, 국민은행 9,218,농협중앙회 4,580, 삼성화재해상보험 861","22,571"
박대동,배우자,▶ 예금(소계),,"삼성생명보험 10,000, 신한은행 34,068, 현대라이프생명보험 21,805,농협손해보험 720, 우리은행 30,011","96,604"
박대동,부,▶ 예금(소계),,"농협은행 9,441","9,441"
박대동,본인,▶ 유가증권(소계),상장주식,"신한지주 2주, POSCO 7주","2,609"
박대동,본인,▶ 채무(소계),금융기관채무,"현대캐피탈 41,716, 우리은행 36, 국민은행 100,000","141,752"
박대출,본인,▶ 건물(소계),아파트,서울특별시 서초구 잠원동 잠원훼미리아파트 건물 84.90㎡,"540,000"
박대출,본인,▶ 건물(소계),아파트전세(임차)권,경상남도 진주시 평거동 들말대경아파트 건물 59.60㎡,"70,000"
박대출,본인,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),자동차,"2002년식 SM520 배기량(1,998cc)","5,520"
박대출,본인,▶ 예금(소계),,"우리은행 180, 농협은행 13,425","13,605"
박대출,배우자,▶ 예금(소계),,"신한은행 5,027, 삼성생명보험 6,600","11,627"
